,dice_loss,iou_score
0,0.43762173255284625,0.47267840305964154
1,0.4189147618081835,0.504319945971171
2,0.40163841512468124,0.5376180873976814
3,0.3894875579410129,0.5736533866988288
4,0.37895390060212875,0.6129506230354309
5,0.36978815661536324,0.6415736741489835
6,0.35757876104778713,0.65550873014662
7,0.34686173333062065,0.6674981845749749
8,0.3385092616081238,0.6660098367267184
9,0.32832495371500653,0.6716450916396247
10,0.3239718410703871,0.673176023695204
11,0.3127096758948432,0.6761457787619697
12,0.30672823720508147,0.6791654494073657
13,0.2999075717396206,0.6804503930939568
14,0.29264913002649945,0.6896997292836509
15,0.28411727481418186,0.6906442708439298
16,0.2789139615164863,0.7092061969969008
17,0.272415214114719,0.7169910603099399
18,0.262777586778005,0.7424866954485575
19,0.25998253292507595,0.74940025806427
20,0.2501568728023105,0.7712041536966959
21,0.24335749944051108,0.7858570350541009
22,0.23904471264945137,0.7881325284639994
23,0.23297733730740017,0.7890491750505234
24,0.22243184513515896,0.8122152818573846
25,0.21904020176993477,0.8063319325447081
26,0.21328812837600705,0.8092068764898512
27,0.20491178830464682,0.8206301463974847
28,0.20270299249225193,0.8201702833175659
29,0.19458558824327257,0.8257434566815693
30,0.2007149789068434,0.8018390205171372
31,0.18512951003180608,0.8333711425463358
32,0.1889436509874132,0.8124375210867988
33,0.17952641513612536,0.8307517038451301
34,0.17171497477425468,0.8432349496417575
35,0.17117727465099758,0.8346921139293246
36,0.1659047934744093,0.840811206234826
37,0.16501275036070082,0.8345213267538282
38,0.1592375040054321,0.8428210086292691
39,0.15701782041125828,0.8413345747523837
40,0.15477904346254137,0.8422930704222785
41,0.15182032850053576,0.842174059814877
42,0.15100689066780937,0.8391232159402635
43,0.14788781934314307,0.8418387373288472
44,0.14469673236211142,0.8457452721065946
45,0.13995578553941518,0.85096808274587
46,0.13293966319825914,0.859508905145857
47,0.13351213932037354,0.8540789352522955
48,0.13813928100797865,0.8420026567247179
49,0.13566848966810438,0.8460926943355136
50,0.13179899586571586,0.8514388865894742
51,0.1258985267745124,0.857965370019277
52,0.1258615189128452,0.8556424644258287
53,0.12193998363282946,0.8621314300431145
54,0.1288032995329963,0.8438192738427056
55,0.12251856591966417,0.8528953658209907
56,0.1224972407023112,0.8520782325002881
57,0.12052773104773627,0.8557382557127212
58,0.12215883202022976,0.849013282193078
59,0.11843008465237087,0.8548493120405409
60,0.12232558594809638,0.843334886762831
61,0.1158784031867981,0.8540225757492913
62,0.11086571216583252,0.8619324564933777
63,0.10927844047546387,0.8650648726357354
64,0.1181236704190572,0.8453749352031283
65,0.10981073644426136,0.858714673254225
66,0.11728982792960273,0.8433489004770914
67,0.10766274399227566,0.8593275745709736
68,0.11035216516918606,0.8507343199517992
69,0.10815449555714926,0.8562279078695509
70,0.1047294470998976,0.8631198604901631
71,0.09930846426222059,0.871582825978597
72,0.10357077254189385,0.8604125380516052
73,0.0990934371948242,0.8685483402676053
74,0.1058174835311042,0.8535075452592638
75,0.09518196847703722,0.8724929425451491
76,0.10078416268030803,0.8609208265940348
77,0.09566092491149902,0.8694290651215447
78,0.09615399440129596,0.8679812086953057
79,0.09768009848064846,0.8644996616575453
80,0.09587502479553221,0.865825566980574
81,0.09207745393117268,0.8723032606972588
82,0.10119221607844035,0.854754904905955
83,0.09626783265007867,0.8622678584522672
84,0.09209483861923218,0.8681453400188022
85,0.09487487872441609,0.862829950120714
86,0.09032545487085979,0.8704642189873588
87,0.09662146700753106,0.8581068250868056
88,0.09337937831878662,0.8631297813521491
89,0.08482122421264648,0.8789733714527554
90,0.08730390336778429,0.8725684020254347
91,0.09164963165918986,0.863512655099233
92,0.09411080678304035,0.8586940632926093
93,0.08504636420143975,0.8746069934633042
94,0.08729048569997151,0.8706896503766379
95,0.08841108613544041,0.8669992552863227
96,0.08822962972852919,0.8671540882852342
97,0.091827392578125,0.8592778709199692
98,0.08693942096498278,0.8675183852513633
99,0.08413694964514838,0.8720261388354832
