,dice_loss,iou_score
0,0.4635557234287262,0.4512643665075302
1,0.42755551636219025,0.5066374987363815
2,0.39563368260860443,0.5557425767183304
3,0.37802931666374207,0.6195871382951736
4,0.36374351382255554,0.6840398609638214
5,0.36016783118247986,0.7200001627206802
6,0.3472430258989334,0.7405736893415451
7,0.33758091926574707,0.7409257590770721
8,0.3232957571744919,0.7597689628601074
9,0.3223978877067566,0.7479134649038315
10,0.31106801331043243,0.7509548366069794
11,0.2971786558628082,0.7582535594701767
12,0.2905460149049759,0.7565654367208481
13,0.2774021178483963,0.7703944444656372
14,0.2713436186313629,0.7686797082424164
15,0.26489175856113434,0.7708134204149246
16,0.25877146422863007,0.7740854769945145
17,0.2508271187543869,0.7847981005907059
18,0.25074513256549835,0.7797402739524841
19,0.24642381072044373,0.7776097357273102
20,0.23957696557044983,0.7940452694892883
21,0.22789563238620758,0.8036484867334366
22,0.22346916794776917,0.802993044257164
23,0.2202250063419342,0.807903602719307
24,0.2167292833328247,0.8057941198348999
25,0.21167787909507751,0.8096733540296555
26,0.200591042637825,0.8233635127544403
27,0.19967636466026306,0.818788692355156
28,0.19566884636878967,0.8214810639619827
29,0.18894046545028687,0.8255776017904282
30,0.18033258616924286,0.829574465751648
31,0.18245190382003784,0.8249872475862503
32,0.17664313316345215,0.8279089480638504
33,0.1690530627965927,0.8322854340076447
34,0.168066143989563,0.8325673788785934
35,0.16332893073558807,0.8355035334825516
36,0.1622879058122635,0.8378358036279678
37,0.15569794178009033,0.842189610004425
38,0.15571458637714386,0.8406228274106979
39,0.15654821693897247,0.8358739167451859
40,0.14881570637226105,0.8418299108743668
41,0.14572568237781525,0.8431531190872192
42,0.14381730556488037,0.8435586243867874
43,0.14432108402252197,0.8399465531110764
44,0.13857696950435638,0.8459669053554535
45,0.13770116865634918,0.8471337258815765
46,0.13565599918365479,0.8486460596323013
47,0.13296782970428467,0.8478278517723083
48,0.12998658418655396,0.848209485411644
49,0.13474753499031067,0.838367685675621
50,0.1322752833366394,0.8425281047821045
51,0.13104136288166046,0.8423178493976593
52,0.127809539437294,0.8465788811445236
53,0.12857867777347565,0.8447330296039581
54,0.1278287172317505,0.8427743315696716
55,0.1214069277048111,0.8502660095691681
56,0.12431052327156067,0.8446383476257324
57,0.12457983195781708,0.8429756909608841
58,0.12226997315883636,0.8443161994218826
59,0.1225259006023407,0.844888374209404
60,0.1181078851222992,0.8480738997459412
61,0.1163128912448883,0.8490965813398361
62,0.11484657227993011,0.8503729701042175
63,0.11547054350376129,0.8490982800722122
64,0.11871987581253052,0.8413520604372025
65,0.1102953851222992,0.8536898046731949
66,0.11259707808494568,0.8474517166614532
67,0.10851559042930603,0.8546214997768402
68,0.10789822041988373,0.8533143699169159
69,0.10905885696411133,0.8504475057125092
70,0.11192096769809723,0.8458447903394699
71,0.10755854845046997,0.8505851328372955
72,0.10589411854743958,0.8535592257976532
73,0.10416901111602783,0.8557464480400085
74,0.10306786000728607,0.8559845387935638
75,0.10465772449970245,0.8533329367637634
76,0.10356204211711884,0.8534522503614426
77,0.10282029211521149,0.8536213338375092
78,0.10157711803913116,0.8545973002910614
79,0.10822448134422302,0.8437640815973282
80,0.1027585119009018,0.8516256511211395
81,0.10098052024841309,0.8531599342823029
82,0.0987505316734314,0.8554996103048325
83,0.09751394391059875,0.8572766929864883
84,0.09769447147846222,0.8561315685510635
85,0.09732548892498016,0.8562871515750885
86,0.09613855183124542,0.8573351502418518
87,0.09696444869041443,0.8553739339113235
88,0.09458765387535095,0.8582389801740646
89,0.09453178942203522,0.8576826602220535
90,0.09450472891330719,0.857021763920784
91,0.09599998593330383,0.8544449508190155
92,0.09154503047466278,0.8603219091892242
93,0.09315627813339233,0.8582049012184143
94,0.09329432249069214,0.8570773154497147
95,0.09154403209686279,0.8588304817676544
96,0.09443238377571106,0.852967843413353
97,0.09013406932353973,0.8607606291770935
98,0.09009189903736115,0.8606357425451279
99,0.0887640118598938,0.8616053313016891
